Order ID,Order Date,Ship Date,Shipping ID,Customer ID,Postal Code ID,Product ID,Shipping Duration,Sales,Quantity,Discount,Profit,Regional Sales Manager ID
US-2018-129007,13/09/2018,15/09/2018,1,KD-16615,565,FUR-FU-10002379,2,207.35,5,0%,24.88,1
US-2018-129007,13/09/2018,15/09/2018,1,KD-16615,565,FUR-FU-10004018,2,44.67,3,0%,12.06,1
US-2018-129007,13/09/2018,15/09/2018,1,KD-16615,565,OFF-PA-10000994,2,209.7,2,0%,100.66,1
US-2018-129007,13/09/2018,15/09/2018,1,KD-16615,565,OFF-BI-10001628,2,25.03,3,20%,7.82,1
US-2018-129007,13/09/2018,15/09/2018,1,KD-16615,565,FUR-CH-10000155,2,717.72,3,20%,71.77,1
CA-2018-115567,13/09/2018,18/09/2018,4,ZC-21910,253,FUR-CH-10000015,5,"1,516.20",7,0%,394.21,3
CA-2018-138457,13/09/2018,17/09/2018,4,AM-10705,126,OFF-BI-10000014,4,13.09,4,70%,-10.04,4
CA-2018-136728,13/09/2018,17/09/2018,3,AG-10900,348,FUR-CH-10003817,4,170.07,4,30%,-12.15,3
US-2018-161347,13/09/2018,19/09/2018,4,HG-14845,80,OFF-BI-10004209,6,2.41,1,70%,-2.01,2
CA-2018-140984,14/09/2018,18/09/2018,4,CC-12685,54,OFF-ST-10000585,4,991.2,6,0%,257.71,2
CA-2018-120362,14/09/2018,19/09/2018,4,CA-12265,489,FUR-TA-10003008,5,912.75,5,0%,118.66,1
CA-2018-115924,14/09/2018,18/09/2018,3,BE-11455,281,OFF-BI-10004040,4,25.9,5,0%,12.69,3
CA-2018-128027,14/09/2018,17/09/2018,3,CM-12385,130,OFF-ST-10001809,3,269.49,3,0%,5.39,4
CA-2018-140984,14/09/2018,18/09/2018,4,CC-12685,54,TEC-CO-10001571,4,879.98,2,20%,329.99,2
CA-2018-140984,14/09/2018,18/09/2018,4,CC-12685,54,OFF-BI-10002012,4,12.96,9,20%,4.54,2
CA-2018-131597,14/09/2018,18/09/2018,4,SP-20620,519,FUR-TA-10002607,4,170.14,3,20%,-8.51,1
CA-2018-102582,15/09/2018,19/09/2018,4,NW-18400,190,TEC-PH-10003187,4,59.97,3,0%,0,4
CA-2018-102582,15/09/2018,19/09/2018,4,NW-18400,190,FUR-TA-10003569,4,801.96,2,0%,200.49,4
CA-2018-102582,15/09/2018,19/09/2018,4,NW-18400,190,FUR-CH-10004853,4,"1,056.86",7,0%,306.49,4
CA-2018-105102,15/09/2018,19/09/2018,3,BM-11575,56,OFF-PA-10002365,4,12.96,2,0%,6.22,2
CA-2018-145849,15/09/2018,17/09/2018,3,CT-11995,245,OFF-AR-10000817,2,24.32,8,0%,8.27,3
CA-2018-145849,15/09/2018,17/09/2018,3,CT-11995,245,OFF-ST-10000025,2,190.86,2,0%,11.45,3
US-2018-130519,15/09/2018,15/09/2018,2,NG-18355,164,OFF-PA-10001937,0,15.55,3,20%,5.44,4
US-2018-130519,15/09/2018,15/09/2018,2,NG-18355,164,FUR-FU-10002268,0,15.71,4,20%,2.55,4
US-2018-130519,15/09/2018,15/09/2018,2,NG-18355,164,OFF-ST-10001321,0,24.67,2,20%,2.16,4
US-2018-130519,15/09/2018,15/09/2018,2,NG-18355,164,FUR-FU-10003394,0,55.97,1,20%,-2.1,4
CA-2018-105102,15/09/2018,19/09/2018,3,BM-11575,56,OFF-BI-10002082,4,79.87,3,20%,29.95,2
CA-2018-105102,15/09/2018,19/09/2018,3,BM-11575,56,FUR-BO-10004709,4,46.38,1,20%,1.16,2
CA-2018-100734,15/09/2018,20/09/2018,4,AC-10615,83,OFF-ST-10001522,5,147.18,2,20%,-29.44,2
CA-2018-100734,15/09/2018,20/09/2018,4,AC-10615,83,OFF-BI-10002609,5,3.58,4,70%,-2.86,2
CA-2018-167696,16/09/2018,21/09/2018,4,BD-11500,106,OFF-EN-10001539,5,31.12,4,0%,14.63,4
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,OFF-PA-10004071,6,110.96,2,0%,53.26,2
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,TEC-PH-10002170,6,209.97,3,0%,58.79,2
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,OFF-ST-10000617,6,14.9,5,0%,1.04,2
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,OFF-ST-10003058,6,94.6,4,0%,27.43,2
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,TEC-PH-10000169,6,67.8,4,0%,1.36,2
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,OFF-LA-10002762,6,87.71,7,0%,41.22,2
CA-2018-133025,17/09/2018,19/09/2018,3,MO-17800,518,OFF-PA-10004100,2,32.4,5,0%,15.55,1
US-2018-138716,17/09/2018,20/09/2018,1,CS-11845,622,OFF-BI-10001628,3,25.03,3,20%,7.82,1
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,FUR-BO-10004834,6,"4,228.70",6,20%,158.58,2
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,FUR-BO-10002213,6,"2,003.92",5,20%,-25.05,2
CA-2018-141145,17/09/2018,23/09/2018,4,DB-13405,156,TEC-AC-10001465,6,87.17,3,20%,10.9,4
US-2018-150630,17/09/2018,21/09/2018,4,TB-21520,82,OFF-EN-10001509,4,3.26,2,20%,1.1,2
US-2018-150630,17/09/2018,21/09/2018,4,TB-21520,82,OFF-AR-10001683,4,15.76,2,20%,3.55,2
US-2018-150630,17/09/2018,21/09/2018,4,TB-21520,82,OFF-AR-10004042,4,86.30,6,20%,9.71,2
US-2018-150630,17/09/2018,21/09/2018,4,TB-21520,82,FUR-FU-10004848,4,124.2,3,20%,15.53,2
US-2018-150630,17/09/2018,21/09/2018,4,TB-21520,82,OFF-BI-10000474,4,9.62,2,70%,-7.05,2
US-2018-150630,17/09/2018,21/09/2018,4,TB-21520,82,OFF-BI-10001525,4,6.86,6,70%,-5.72,2
CA-2018-143077,17/09/2018,21/09/2018,4,SF-20965,424,OFF-BI-10000088,4,6.59,3,80%,-10.21,3
US-2018-150630,17/09/2018,21/09/2018,4,TB-21520,82,FUR-BO-10004834,4,"3,083.43",7,50%,"-1,665.05",2
CA-2018-143077,17/09/2018,21/09/2018,4,SF-20965,424,FUR-FU-10003535,4,21.94,2,60%,-10.42,3
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,TEC-AC-10003033,6,659.9,2,0%,217.77,2
US-2018-126977,17/09/2018,23/09/2018,4,PF-19120,56,FUR-CH-10001973,6,199.76,2,10%,8.88,2
US-2018-138919,17/09/2018,21/09/2018,4,LS-16975,56,FUR-TA-10004154,4,344.22,2,40%,-103.27,2
CA-2018-149713,18/09/2018,22/09/2018,3,TG-21640,528,OFF-PA-10001450,4,19.92,4,0%,9.76,1
CA-2018-109575,18/09/2018,23/09/2018,4,KH-16630,90,TEC-PH-10000895,5,"1,259.93",7,0%,327.58,2
CA-2018-109575,18/09/2018,23/09/2018,4,KH-16630,90,TEC-PH-10000730,5,499.99,1,0%,130,2
CA-2018-109575,18/09/2018,23/09/2018,4,KH-16630,90,OFF-BI-10000962,5,65.08,4,0%,31.89,2
CA-2018-109575,18/09/2018,23/09/2018,4,KH-16630,90,OFF-ST-10004950,5,41.96,2,0%,7.97,2
CA-2018-167745,18/09/2018,23/09/2018,4,GB-14530,520,OFF-AR-10003602,5,11.68,2,0%,5.49,1
CA-2018-167745,18/09/2018,23/09/2018,4,GB-14530,520,OFF-SU-10004782,5,16.9,2,0%,5.07,1
CA-2018-167745,18/09/2018,23/09/2018,4,GB-14530,520,FUR-FU-10001591,5,24.4,2,0%,10.25,1
CA-2018-150511,18/09/2018,24/09/2018,4,AB-10060,624,OFF-PA-10001776,6,18.54,2,0%,8.71,1
CA-2018-149713,18/09/2018,22/09/2018,3,TG-21640,528,OFF-PA-10004530,4,160.72,14,0%,78.75,1
CA-2018-109575,18/09/2018,23/09/2018,4,KH-16630,90,OFF-ST-10004123,5,636.86,7,0%,0,2
CA-2018-149713,18/09/2018,22/09/2018,3,TG-21640,528,OFF-SU-10001574,4,7.30,2,0%,2.19,1
CA-2018-101154,18/09/2018,21/09/2018,1,CM-12190,544,OFF-ST-10004186,3,443.92,4,0%,8.88,1
CA-2018-142202,18/09/2018,23/09/2018,3,JR-16210,150,TEC-AC-10003198,5,717.12,9,20%,152.39,4
CA-2018-149517,19/09/2018,23/09/2018,4,FC-14245,602,FUR-FU-10003464,4,60.84,3,0%,19.47,1
CA-2018-137603,19/09/2018,24/09/2018,4,MH-17290,506,OFF-AR-10001972,5,8.4,5,0%,2.18,1
CA-2018-147102,19/09/2018,26/09/2018,4,NH-18610,145,TEC-AC-10000682,7,66.36,4,0%,23.23,4
CA-2018-115847,19/09/2018,24/09/2018,3,TC-21535,97,FUR-BO-10003433,5,61.96,2,0%,4.34,4
CA-2018-132815,19/09/2018,22/09/2018,3,RW-19540,516,OFF-PA-10004530,3,22.96,2,0%,11.25,1
CA-2018-135489,19/09/2018,22/09/2018,3,GW-14605,55,TEC-PH-10000011,3,279.86,14,0%,134.33,2
CA-2018-126970,20/09/2018,24/09/2018,4,TP-21130,345,OFF-BI-10000138,4,2.81,3,80%,-4.49,3
CA-2018-156013,20/09/2018,26/09/2018,4,TC-20980,62,OFF-PA-10001970,6,61.4,5,0%,28.86,2
CA-2018-153738,20/09/2018,22/09/2018,1,AG-10270,5,OFF-BI-10001308,2,37.68,6,0%,16.96,2
CA-2018-151470,20/09/2018,26/09/2018,4,AM-10705,512,OFF-BI-10004040,6,45.58,11,20%,16.52,1
CA-2018-156013,20/09/2018,26/09/2018,4,TC-20980,62,OFF-BI-10002437,6,24.45,2,20%,8.86,2
CA-2018-141565,20/09/2018,24/09/2018,4,BG-11035,198,OFF-ST-10001522,4,294.37,4,20%,-58.87,4
CA-2018-141565,20/09/2018,24/09/2018,4,BG-11035,198,OFF-BI-10000545,4,"1,369.76",6,70%,-913.18,4
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,TEC-PH-10002538,5,113.73,3,0%,32.98,4
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,FUR-CH-10000309,5,"1,690.04",4,0%,422.51,4
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,OFF-PA-10001801,5,23.92,4,0%,11.72,4
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,TEC-PH-10000369,5,629.95,5,0%,176.39,4
CA-2018-117800,21/09/2018,26/09/2018,4,TH-21550,11,TEC-PH-10002415,5,589.9,2,0%,147.48,2
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,OFF-ST-10002444,5,85.96,7,0%,24.07,4
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,OFF-EN-10001453,5,121.96,2,0%,57.32,4
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,OFF-ST-10000563,5,63.96,2,0%,6.4,4
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,OFF-BI-10000050,5,14.6,2,0%,6.86,4
CA-2018-117800,21/09/2018,26/09/2018,4,TH-21550,11,FUR-CH-10000785,5,542.94,3,0%,141.16,2
CA-2018-158421,21/09/2018,26/09/2018,4,GB-14575,129,OFF-ST-10004186,5,887.84,8,0%,17.76,4
CA-2018-168480,21/09/2018,27/09/2018,4,DM-12955,263,FUR-BO-10000468,6,194.32,4,0%,31.09,3
CA-2018-168480,21/09/2018,27/09/2018,4,DM-12955,263,OFF-AR-10001044,6,25.99,1,0%,7.54,3
CA-2018-102036,21/09/2018,27/09/2018,4,CS-12130,622,OFF-ST-10003123,6,199.74,6,0%,47.94,1
CA-2018-127593,21/09/2018,21/09/2018,2,DH-13675,13,FUR-FU-10004006,0,85.3,2,0%,14.5,2
CA-2018-149972,21/09/2018,23/09/2018,1,CD-12790,518,OFF-FA-10002763,2,7.9,2,0%,2.53,1
CA-2018-149972,21/09/2018,23/09/2018,1,CD-12790,518,FUR-CH-10004997,2,601.54,4,20%,0,1
CA-2018-126697,21/09/2018,24/09/2018,1,SV-20815,424,TEC-PH-10002922,3,946.34,7,20%,118.29,3
CA-2018-126697,21/09/2018,24/09/2018,1,SV-20815,424,TEC-AC-10004353,3,151.2,3,20%,32.13,3
CA-2018-126697,21/09/2018,24/09/2018,1,SV-20815,424,FUR-FU-10001706,3,4.93,4,60%,-1.48,3
US-2018-115343,22/09/2018,25/09/2018,1,FO-14305,83,TEC-AC-10003832,3,617.98,3,20%,-7.72,2
CA-2018-134992,22/09/2018,26/09/2018,3,MG-17875,97,OFF-PA-10001972,4,32.4,5,0%,15.55,4
CA-2018-134992,22/09/2018,26/09/2018,3,MG-17875,97,FUR-FU-10002554,4,47.98,2,0%,11.04,4
CA-2018-168760,22/09/2018,26/09/2018,3,MM-18280,520,OFF-AP-10004532,4,61.44,3,0%,16.59,1
CA-2018-112571,22/09/2018,22/09/2018,2,DL-12925,543,FUR-FU-10004188,0,204.6,2,0%,53.2,1
US-2018-115343,22/09/2018,25/09/2018,1,FO-14305,83,OFF-SU-10000898,3,55.6,5,20%,6.25,2
CA-2018-102260,22/09/2018,26/09/2018,4,SJ-20125,193,OFF-AR-10001315,4,2.82,2,20%,0.32,4
CA-2018-102260,22/09/2018,26/09/2018,4,SJ-20125,193,OFF-LA-10003714,4,12,4,20%,4.2,4
CA-2018-102260,22/09/2018,26/09/2018,4,SJ-20125,193,OFF-ST-10003716,4,720.06,4,20%,-63.01,4
CA-2018-102260,22/09/2018,26/09/2018,4,SJ-20125,193,OFF-ST-10002289,4,25.42,1,20%,-4.77,4
CA-2018-102260,22/09/2018,26/09/2018,4,SJ-20125,193,OFF-BI-10000042,4,3.2,2,70%,-2.56,4
CA-2018-161830,24/09/2018,26/09/2018,3,ME-17725,622,OFF-BI-10001097,2,14.95,3,20%,5.42,1
CA-2018-153381,24/09/2018,28/09/2018,4,DE-13255,284,OFF-BI-10001525,4,15.24,4,0%,6.86,3
CA-2018-103835,24/09/2018,28/09/2018,4,SC-20440,517,OFF-AP-10002651,4,"1,158.12",4,0%,335.85,1
CA-2018-153381,24/09/2018,28/09/2018,4,DE-13255,284,FUR-CH-10000988,4,"1,408.10",10,0%,394.27,3
CA-2018-105508,24/09/2018,29/09/2018,4,JF-15190,56,OFF-EN-10003055,5,39.98,1,0%,17.99,2
CA-2018-143119,24/09/2018,30/09/2018,4,MC-17275,378,FUR-CH-10001270,6,517.5,6,0%,155.25,4
US-2018-164308,24/09/2018,27/09/2018,1,SC-20680,395,TEC-PH-10004120,3,821.94,6,0%,213.7,3
CA-2018-161830,24/09/2018,26/09/2018,3,ME-17725,622,OFF-AR-10004042,2,35.96,2,0%,10.43,1
CA-2018-147816,24/09/2018,26/09/2018,3,CM-11935,501,TEC-PH-10003095,2,35.12,2,20%,13.17,1
CA-2018-103835,24/09/2018,28/09/2018,4,SC-20440,517,FUR-FU-10000010,4,14.91,3,0%,4.62,1
US-2018-161466,24/09/2018,27/09/2018,3,ON-18715,80,OFF-AR-10000634,3,6.85,2,20%,0.6,2
CA-2018-113131,24/09/2018,24/09/2018,2,MB-17305,223,OFF-ST-10001172,0,33.57,2,20%,1.68,2
CA-2018-113131,24/09/2018,24/09/2018,2,MB-17305,223,OFF-EN-10003068,0,15.84,2,20%,5.54,2
CA-2018-113131,24/09/2018,24/09/2018,2,MB-17305,223,OFF-LA-10003510,0,24.42,1,20%,7.94,2
CA-2018-113131,24/09/2018,24/09/2018,2,MB-17305,223,OFF-AR-10003504,0,17.12,5,20%,1.93,2
US-2018-106873,24/09/2018,29/09/2018,3,KM-16720,497,OFF-AR-10003179,5,14.58,2,20%,2.37,1
US-2018-106873,24/09/2018,29/09/2018,3,KM-16720,497,TEC-AC-10002345,5,23.2,2,20%,1.45,1
US-2018-106873,24/09/2018,29/09/2018,3,KM-16720,497,OFF-AR-10001246,5,16.46,7,20%,1.85,1
CA-2018-113131,24/09/2018,24/09/2018,2,MB-17305,223,OFF-BI-10003196,0,6.73,6,70%,-4.49,2
CA-2018-120845,25/09/2018,02/10/2018,4,ML-17395,196,OFF-BI-10001982,7,3.26,2,70%,-2.28,4
CA-2018-159779,25/09/2018,29/09/2018,4,SB-20185,20,OFF-BI-10002735,4,68.62,2,0%,32.25,2
CA-2018-156510,25/09/2018,29/09/2018,4,EH-13990,28,OFF-BI-10000822,4,10.76,2,0%,5.16,2
CA-2018-156510,25/09/2018,29/09/2018,4,EH-13990,28,OFF-PA-10002222,4,45.68,2,0%,21.01,2
CA-2018-156510,25/09/2018,29/09/2018,4,EH-13990,28,OFF-AR-10004930,4,6.7,1,0%,2.21,2
CA-2018-149083,25/09/2018,30/09/2018,4,SH-19975,621,OFF-LA-10002945,5,12.6,2,0%,5.8,1
CA-2018-149083,25/09/2018,30/09/2018,4,SH-19975,621,TEC-AC-10002567,5,159.98,2,0%,57.59,1
CA-2018-106320,25/09/2018,30/09/2018,4,EB-13870,483,FUR-TA-10000577,5,"1,044.63",3,0%,240.26,1
CA-2018-100573,25/09/2018,01/10/2018,4,AM-10705,515,OFF-EN-10000461,6,17.48,2,0%,8.22,1
CA-2018-151869,25/09/2018,25/09/2018,2,CS-11950,60,OFF-PA-10002947,0,20.04,3,0%,9.62,2
CA-2018-156335,25/09/2018,28/09/2018,3,PO-19195,35,TEC-AC-10002006,3,63.96,4,0%,19.83,2
CA-2018-156335,25/09/2018,28/09/2018,3,PO-19195,35,OFF-BI-10003314,3,14.46,3,0%,7.09,2
CA-2018-156335,25/09/2018,28/09/2018,3,PO-19195,35,TEC-PH-10002726,3,104.98,2,0%,52.49,2
CA-2018-103933,25/09/2018,27/09/2018,1,DR-12880,54,TEC-AC-10004171,2,899.91,9,0%,395.96,2
CA-2018-120845,25/09/2018,02/10/2018,4,ML-17395,196,OFF-PA-10004665,7,10.48,1,20%,3.8,4
CA-2018-149083,25/09/2018,30/09/2018,4,SH-19975,621,FUR-CH-10004289,5,307.14,4,20%,-11.52,1
CA-2018-139738,25/09/2018,29/09/2018,4,DK-12895,351,OFF-AR-10004602,4,128.74,7,20%,12.87,3
CA-2018-151869,25/09/2018,25/09/2018,2,CS-11950,60,FUR-CH-10001545,0,102.58,1,10%,6.84,2
CA-2018-120845,25/09/2018,02/10/2018,4,ML-17395,196,OFF-BI-10001116,7,6.34,4,70%,-4.65,4
CA-2018-120845,25/09/2018,02/10/2018,4,ML-17395,196,OFF-BI-10004506,7,2.47,1,70%,-1.81,4
CA-2018-160787,25/09/2018,25/09/2018,2,BM-11785,83,OFF-BI-10003712,0,2.95,2,70%,-2.06,2
CA-2018-122371,26/09/2018,01/10/2018,4,BS-11800,542,OFF-EN-10000056,5,124.46,2,0%,58.5,1
CA-2018-127173,26/09/2018,03/10/2018,4,GM-14500,63,OFF-FA-10004854,7,34.44,3,0%,16.19,2
US-2018-161991,26/09/2018,28/09/2018,3,SC-20725,425,TEC-PH-10001760,2,"1,114.40",7,20%,376.11,3
CA-2018-122371,26/09/2018,01/10/2018,4,BS-11800,542,OFF-ST-10002370,5,64.17,3,0%,18.61,1
CA-2018-127173,26/09/2018,03/10/2018,4,GM-14500,63,OFF-BI-10000088,7,79.06,9,20%,28.66,2
CA-2018-130883,26/09/2018,02/10/2018,4,TB-21520,607,OFF-PA-10000474,6,141.76,5,20%,47.84,1
CA-2018-111458,26/09/2018,30/09/2018,4,PF-19165,56,TEC-AC-10001590,4,50,2,0%,12,2
CA-2018-130883,26/09/2018,02/10/2018,4,TB-21520,607,TEC-AC-10001956,6,239.8,5,20%,47.96,1
CA-2018-130883,26/09/2018,02/10/2018,4,TB-21520,607,OFF-PA-10004100,6,31.1,6,20%,10.89,1
CA-2018-124800,26/09/2018,30/09/2018,4,RW-19540,491,OFF-AP-10004980,4,60.67,2,20%,14.41,1
CA-2018-127173,26/09/2018,03/10/2018,4,GM-14500,63,TEC-MA-10002859,7,629.93,7,0%,296.07,2
CA-2018-124800,26/09/2018,30/09/2018,4,RW-19540,491,OFF-PA-10000501,4,86.27,4,20%,31.27,1
CA-2018-124800,26/09/2018,30/09/2018,4,RW-19540,491,OFF-ST-10002743,4,363.65,4,20%,-86.37,1
CA-2018-124800,26/09/2018,30/09/2018,4,RW-19540,491,TEC-PH-10001750,4,263.96,5,20%,23.1,1
CA-2018-124800,26/09/2018,30/09/2018,4,RW-19540,491,OFF-ST-10000798,4,119.9,6,20%,-1.5,1
CA-2018-124800,26/09/2018,30/09/2018,4,RW-19540,491,OFF-BI-10000778,4,72.59,2,70%,-48.39,1
CA-2018-124800,26/09/2018,30/09/2018,4,RW-19540,491,OFF-BI-10003984,4,77.03,9,70%,-59.06,1
US-2018-161991,26/09/2018,28/09/2018,3,SC-20725,425,OFF-BI-10004967,2,2.08,5,80%,-3.43,3
CA-2018-120341,26/09/2018,29/09/2018,3,SF-20200,83,TEC-PH-10003357,3,45.89,1,40%,-9.18,2
CA-2018-120341,26/09/2018,29/09/2018,3,SF-20200,83,OFF-BI-10004224,3,121.1,6,70%,-100.92,2
CA-2018-103072,27/09/2018,30/09/2018,3,HW-14935,268,OFF-PA-10003172,3,25.92,4,0%,12.44,3
CA-2018-125976,27/09/2018,02/10/2018,4,JK-15205,97,TEC-PH-10002496,5,"1,871.88",12,0%,561.56,4
CA-2018-125976,27/09/2018,02/10/2018,4,JK-15205,97,OFF-PA-10001125,5,154.9,5,0%,69.71,4
CA-2018-103072,27/09/2018,30/09/2018,3,HW-14935,268,OFF-AR-10000127,3,16.4,5,0%,4.76,3
CA-2018-167255,27/09/2018,29/09/2018,3,RH-19510,579,OFF-ST-10001328,2,15.51,1,0%,4.34,1
CA-2018-143616,27/09/2018,29/09/2018,3,SS-20140,621,OFF-AR-10002067,2,99.2,5,0%,25.79,1
CA-2018-167255,27/09/2018,29/09/2018,3,RH-19510,579,OFF-PA-10003441,2,12.96,2,0%,6.22,1
CA-2018-167255,27/09/2018,29/09/2018,3,RH-19510,579,OFF-PA-10002377,2,146.82,3,0%,73.41,1
US-2018-100531,27/09/2018,29/09/2018,1,NM-18520,347,OFF-BI-10001670,2,15.08,2,80%,-22.62,3
US-2018-100531,27/09/2018,29/09/2018,1,NM-18520,347,FUR-FU-10003849,2,24.29,3,60%,-12.75,3
CA-2018-106978,28/09/2018,04/10/2018,4,ZC-21910,458,OFF-EN-10004483,6,12.54,1,20%,4.23,1
CA-2018-129546,28/09/2018,05/10/2018,4,RP-19855,517,OFF-SU-10004884,7,47.19,3,0%,13.69,1
CA-2018-120915,28/09/2018,03/10/2018,3,JJ-15445,56,OFF-AP-10002578,5,293.52,6,0%,76.32,2
CA-2018-120915,28/09/2018,03/10/2018,3,JJ-15445,56,TEC-PH-10003012,5,307.98,2,0%,89.31,2
CA-2018-169201,28/09/2018,01/10/2018,1,HG-14965,579,OFF-AP-10000696,3,43.26,3,0%,14.28,1
CA-2018-169201,28/09/2018,01/10/2018,1,HG-14965,579,OFF-AP-10002082,3,43.56,2,0%,15.25,1
CA-2018-129546,28/09/2018,05/10/2018,4,RP-19855,517,OFF-BI-10004001,7,81.79,6,20%,26.58,1
CA-2018-129546,28/09/2018,05/10/2018,4,RP-19855,517,TEC-PH-10003555,7,36.78,2,20%,-8.28,1
CA-2018-129546,28/09/2018,05/10/2018,4,RP-19855,517,OFF-AP-10002495,7,186.15,3,0%,55.85,1
CA-2018-106978,28/09/2018,04/10/2018,4,ZC-21910,458,OFF-FA-10003021,6,4.51,3,20%,0.85,1
CA-2018-106978,28/09/2018,04/10/2018,4,ZC-21910,458,OFF-BI-10002012,6,1.08,2,70%,-0.79,1
CA-2018-115392,01/10/2018,04/10/2018,3,RM-19675,9,TEC-PH-10002496,3,311.98,2,0%,93.59,2
CA-2018-115392,01/10/2018,04/10/2018,3,RM-19675,9,OFF-BI-10000829,3,22.45,5,0%,10.33,2
CA-2018-156566,01/10/2018,04/10/2018,1,EM-13960,607,TEC-PH-10001817,3,572.8,2,20%,50.12,1
CA-2018-166135,01/10/2018,06/10/2018,4,SC-20440,458,OFF-ST-10002974,5,139.42,4,20%,17.43,1
CA-2018-148873,01/10/2018,05/10/2018,4,EM-13960,357,TEC-AC-10003657,4,108.77,4,20%,2.72,3
CA-2018-148873,01/10/2018,05/10/2018,4,EM-13960,357,OFF-BI-10003196,4,2.99,4,80%,-4.49,3
CA-2018-129917,02/10/2018,03/10/2018,1,HM-14980,516,OFF-BI-10004828,1,53.57,4,20%,19.42,1
US-2018-145121,02/10/2018,06/10/2018,4,MP-17965,29,OFF-BI-10001078,4,26.90,5,0%,13.18,2
US-2018-137008,02/10/2018,08/10/2018,4,JP-15460,50,OFF-PA-10001295,6,94.85,5,0%,45.53,2
US-2018-137008,02/10/2018,08/10/2018,4,JP-15460,50,OFF-EN-10002500,6,51.12,4,0%,23,2
US-2018-137008,02/10/2018,08/10/2018,4,JP-15460,50,TEC-AC-10000892,6,90,1,0%,32.4,2
US-2018-119312,02/10/2018,07/10/2018,3,CS-12400,519,OFF-ST-10000943,5,270.34,14,0%,75.7,1
CA-2018-140375,02/10/2018,05/10/2018,3,SG-20470,91,OFF-PA-10001870,3,19.44,3,0%,9.33,2
CA-2018-140375,02/10/2018,05/10/2018,3,SG-20470,91,OFF-BI-10000320,3,7.38,1,0%,3.62,2
US-2018-144771,02/10/2018,04/10/2018,1,CK-12205,606,FUR-FU-10000629,2,11.03,1,20%,3.03,1
US-2018-144771,02/10/2018,04/10/2018,1,CK-12205,606,TEC-AC-10002323,2,53.04,3,20%,-4.64,1
CA-2018-129917,02/10/2018,03/10/2018,1,HM-14980,516,OFF-BI-10001757,1,11.81,3,20%,4.13,1
CA-2018-129917,02/10/2018,03/10/2018,1,HM-14980,516,TEC-PH-10000369,1,503.96,5,20%,50.4,1
CA-2018-104493,02/10/2018,08/10/2018,4,EB-13705,544,OFF-BI-10004817,6,57.5,6,20%,20.13,1
CA-2018-128356,02/10/2018,07/10/2018,4,RP-19390,466,OFF-SU-10004290,5,10.94,2,20%,0.96,1
CA-2018-125696,02/10/2018,06/10/2018,4,NP-18685,119,OFF-BI-10001757,4,7.38,5,70%,-5.41,4
US-2018-157014,03/10/2018,06/10/2018,3,BM-11785,223,TEC-AC-10002167,3,24,2,20%,-2.7,2
CA-2018-125178,03/10/2018,09/10/2018,4,MZ-17515,84,OFF-ST-10002562,6,15.01,2,20%,1.5,2
CA-2018-126137,03/10/2018,08/10/2018,4,BS-11755,517,FUR-BO-10004409,5,120.67,2,15%,18.45,1
US-2018-157014,03/10/2018,06/10/2018,3,BM-11785,223,FUR-BO-10004409,3,35.49,1,50%,-15.62,2
US-2018-157014,03/10/2018,06/10/2018,3,BM-11785,223,OFF-BI-10001098,3,32.07,5,70%,-22.45,2
US-2018-157014,03/10/2018,06/10/2018,3,BM-11785,223,TEC-AC-10000057,3,47.98,2,20%,0.6,2
CA-2018-168004,04/10/2018,09/10/2018,3,DJ-13420,143,FUR-CH-10001482,5,392.94,3,0%,43.22,4
CA-2018-121391,04/10/2018,07/10/2018,1,AA-10315,578,OFF-ST-10001590,3,26.96,2,0%,7.01,1
CA-2018-134859,04/10/2018,09/10/2018,4,JK-16120,81,OFF-PA-10001293,5,20.74,4,20%,7.26,2
CA-2018-134859,04/10/2018,09/10/2018,4,JK-16120,81,FUR-FU-10003623,5,64.94,3,20%,6.49,2
CA-2018-115091,05/10/2018,09/10/2018,4,JJ-15760,96,OFF-AP-10000696,4,28.84,2,0%,9.52,4
CA-2018-115091,05/10/2018,09/10/2018,4,JJ-15760,96,OFF-AR-10000658,4,46.2,4,0%,12.94,4
CA-2018-161214,05/10/2018,08/10/2018,3,SF-20965,86,OFF-ST-10001328,3,77.55,5,0%,21.71,2
